,username,created_at,verified,followers_count,date,timezone,tweet,nlikes,nreplies,nretweets,lang,sentiment,emotion,hate_speech
3301,5855,1648010343000.0,False,4087,2022-03-22 22:39:03,-600,¿Y ahora yo que hice? ¿Qué callo pisé? Tengo 2 días con mi cuenta nueva y todavía no me bloqueaba Epigmenio  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji   url,46,12,2,es,NEG,others,['NEU']
3302,5855,1648007945000.0,False,4087,2022-03-22 21:59:05,-600,@usuario Tienes toda la razón,2,0,0,es,POS,others,['NEU']
3303,5855,1648007637000.0,False,4087,2022-03-22 21:53:57,-600,"@usuario @usuario Pues no lo sé, pero lo sí ví, es como tu compañero presiente ni te pela  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",70,3,11,es,NEU,others,['NEU']
3304,5855,1648007341000.0,False,4087,2022-03-22 21:49:01,-600,"@usuario @usuario @usuario Lo que  se ve, no se juzga  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",1,0,1,es,NEU,others,['NEU']
3305,5855,1648006954000.0,False,4087,2022-03-22 21:42:34,-600,@usuario @usuario ¿O sea que para tí López es México? Ay mija estás re p3nf3ja,10,2,1,es,NEG,others,"['hateful', 'targeted', 'aggressive']"
3306,5855,1648006538000.0,False,4087,2022-03-22 21:35:38,-600,@usuario Es que el modelo colabora  emoji cara llorando de risa emoji,1,1,1,es,NEU,others,['NEU']
3307,5855,1648006266000.0,False,4087,2022-03-22 21:31:06,-600,@usuario Que  maldita impotencia y que coraje Nada ha cambiado,1,0,0,es,NEG,anger,['NEU']
3308,5855,1648003240000.0,False,4087,2022-03-22 20:40:40,-600,El canibalismo moreno está comenzando,4,1,1,es,NEG,others,['NEU']
3309,5855,1648003008000.0,False,4087,2022-03-22 20:36:48,-600,@usuario @usuario Así es. Caen en lo ridículo,1,0,0,es,NEG,anger,['NEU']
3310,5855,1648002901000.0,False,4087,2022-03-22 20:35:01,-600,"@usuario Una como sea, pero la virtud hay que cuidarla  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",1,1,0,es,NEU,others,['NEU']
3311,5855,1648002797000.0,False,4087,2022-03-22 20:33:17,-600,@usuario En piernas cerradas no entran moscas!!  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,1,1,0,es,NEU,others,['NEU']
3312,5855,1648002644000.0,False,4087,2022-03-22 20:30:44,-600,"@usuario @usuario Ya sabes, el negocio de éstos fulanos.",1,1,0,es,NEG,others,['NEU']
3313,5855,1648002041000.0,False,4087,2022-03-22 20:20:41,-600,¿A poco la regenta es clasista? Pro tlayuda pero en contra de las artesanías Hipócritas @usuario,29,4,16,es,NEG,anger,['hateful']
3314,5855,1647999765000.0,False,4087,2022-03-22 19:42:45,-600,@usuario Durante mucho tiempo así estará,0,0,0,es,NEU,others,['NEU']
3315,5855,1647999732000.0,False,4087,2022-03-22 19:42:12,-600,@usuario @usuario Chayoteees! Hay chayotes frescos! Llévelo llévelo,9,0,0,es,NEU,joy,['NEU']
3316,5855,1647998377000.0,False,4087,2022-03-22 19:19:37,-600,"@usuario ¿Porqué no le dan a la señora un local establecido para la venta de sus deliciosas tlayudas? Se supone que uds son los progresistas pro pueblo, pero jodido, y mientras más jodido más dependiente de dádivas gubernamentales Hipócritas",3,0,0,es,NEG,anger,['hateful']
3317,5855,1647996325000.0,False,4087,2022-03-22 18:45:25,-600,@usuario Y aquí estás tú haciendo las certificaciones de quienes opinan  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  Maestro  de los expertos  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,7,0,0,es,NEU,others,['NEU']
3318,5855,1647994780000.0,False,4087,2022-03-22 18:19:40,-600,Cuando la corcholata le hace el feo a la tostada  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,18,0,3,es,NEU,others,['NEU']
3319,5855,1647994427000.0,False,4087,2022-03-22 18:13:47,-600,@usuario Porque un aeropuerto no es un parque recreativo para el pueblo bueno Pequeño detalle,10,0,0,es,NEG,others,['NEU']
3320,5855,1647991738000.0,False,4087,2022-03-22 17:28:58,-600,"@usuario @usuario ¿Y las certificaciones apá? A lo mucho y con muchas ganas es un aeropuerto regional que no tiene ni vialidades para llegar Mediocre pues, como todo en pejelandia",2,0,1,es,NEG,anger,['NEU']
3321,5855,1647991434000.0,False,4087,2022-03-22 17:23:54,-600,@usuario @usuario La regenta rebelde La de la L12 La que dió el permiso al Rebsamen La que nunca será presidenta,33,0,5,es,NEG,others,"['hateful', 'targeted', 'aggressive']"
3322,5855,1647989523000.0,False,4087,2022-03-22 16:52:03,-600,@usuario Que miedo!! Luego pasan incidentes y pernos asesinos,2,0,0,es,NEG,fear,['hateful']
3323,5855,1647989472000.0,False,4087,2022-03-22 16:51:12,-600,@usuario Por favor!!! Las posturas radicales son igual de dañinas y siempre se encuentran en un punto,3,1,1,es,NEG,anger,['NEU']
3324,5855,1647989434000.0,False,4087,2022-03-22 16:50:34,-600,"@usuario @usuario Más bien, su dignidad tiene precio",2,0,0,es,NEG,others,['NEU']
3325,5855,1647989413000.0,False,4087,2022-03-22 16:50:13,-600,"Después de la función de circo, llega la calma  url",59,5,24,es,NEU,others,['NEU']
3326,5855,1647989347000.0,False,4087,2022-03-22 16:49:07,-600,"@usuario Bueno, si me voy a ver beneficiada $$$ como Slim, seguro que aplaudiría, pero como no es así, prefiero llegar a Puebla, antes que al aifa que ni terminado está, y de las vialidades ni hablar",2,0,0,es,NEG,others,['NEU']
3327,5855,1647988362000.0,False,4087,2022-03-22 16:32:42,-600,"@usuario @usuario Muy bien por la señora que hizo el día con sus tlayudas $ Muy mal por un aeropuerto se supone es zona federal y además militar en éste caso que se supone está terminado al 100 y es una vulgar mentira, como todo en éste gobierno",1,0,0,es,NEG,anger,['NEU']
3328,5855,1647986609000.0,False,4087,2022-03-22 16:03:29,-600,Está al 100...dijo el loco del Palacio,11,0,8,es,NEU,others,['NEU']
3329,5855,1647986260000.0,False,4087,2022-03-22 15:57:40,-600,"@usuario @usuario Gracias Alma, seguida también  emoji cara guiñando el ojo emoji",1,0,0,es,POS,joy,['NEU']
3330,5855,1647979502000.0,False,4087,2022-03-22 14:05:02,-600,@usuario Todo por wey y no anotar la contraseña y cambiar de num de celular  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,2,0,0,es,NEG,others,['NEU']
3331,5855,1647979341000.0,False,4087,2022-03-22 14:02:21,-600,"@usuario Pues no, no lo soy, tampoco yo pongo las reglas de twitter que después de seguir a muchos te restringe la rapidez para seguirlos Pero aquí estoy, y ya te sigo Muchas gracias  emoji cara guiñando el ojo emoji",1,0,0,es,NEU,others,['NEU']
3332,5855,1647979188000.0,False,4087,2022-03-22 13:59:48,-600,@usuario Gracias Diana!! Lindo día,1,0,0,es,POS,joy,['NEU']
3333,5855,1647978283000.0,False,4087,2022-03-22 13:44:43,-600,"@usuario Más acciones y menos discurso señor, 3 años después y el desabasto criminal que provocaste sigue sin solución Los enfermos no se curan con discursos populistas",9,0,2,es,NEG,anger,['NEU']
3334,5855,1647978133000.0,False,4087,2022-03-22 13:42:13,-600,@usuario En la maye!!  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,0,0,0,es,NEU,others,['NEU']
3335,5855,1647977344000.0,False,4087,2022-03-22 13:29:04,-600,"@usuario Sí, pero cambié de num de Cel y ese es el que estaba registrado, destruí el chip viejo y pues con el nuevo no pude. No me daba la opción del mail Por eso digo que por wey perdí mi cuenta  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",1,1,0,es,NEU,others,['NEU']
3336,5855,1647977245000.0,False,4087,2022-03-22 13:27:25,-600,@usuario @usuario Gracias a tí por tu apoyo,1,0,0,es,POS,joy,['NEU']
3337,5855,1647977182000.0,False,4087,2022-03-22 13:26:22,-600,@usuario Ya te sigo!! Muchas gracias por tu apoyo,1,0,0,es,POS,joy,['NEU']
3338,5855,1647975427000.0,False,4087,2022-03-22 12:57:07,-600,"@usuario Jjaja en el número de celular anterior, ahí quedó la contraseña, o sea la perdí por wey  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",1,1,0,es,NEU,others,['NEU']
3339,5855,1647974985000.0,False,4087,2022-03-22 12:49:45,-600,"@usuario Que tristeza leer tanta intolerancia  En la medida que twitter me permite, sigo dando follows. Perdí por culpa mía mi cuenta anterior, hice mi publicación y con grata sorpresa veo tantos seguidores, que en la medida que twitter me permite, lo regreso  Disculpa  si les ofende",0,1,0,es,NEG,sadness,['NEU']
3340,5855,1647971831000.0,False,4087,2022-03-22 11:57:11,-600,@usuario  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,0,0,0,es,NEU,others,['NEU']
3341,5855,1647971058000.0,False,4087,2022-03-22 11:44:18,-600,"@usuario No, perdí mi contraseña por wey y no pude recuperarla  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji",0,1,0,es,NEG,others,['NEU']
3342,5855,1647969599000.0,False,4087,2022-03-22 11:19:59,-600,@usuario Lindo día,1,0,0,es,POS,joy,['NEU']
3343,5855,1647969557000.0,False,4087,2022-03-22 11:19:17,-600,"@usuario @usuario Sí, coincido que así debe de ser, pero las reglas las pone twitter no yo, y me ha limitado la rapidez para dar seguimiento. Ten un lindo día",0,0,0,es,NEU,others,['NEU']
3344,5855,1647969397000.0,False,4087,2022-03-22 11:16:37,-600,@usuario @usuario @usuario Muchas gracias por tu follow,1,0,0,es,POS,joy,['NEU']
3345,5855,1647969380000.0,False,4087,2022-03-22 11:16:20,-600,"@usuario @usuario @usuario Sí lo sé, hay muchas cuentas así pero no la mía. En mi cuenta anterior yo seguía a más de las que me seguían a mí  url",1,0,0,es,NEU,others,['NEU']
3346,5855,1647969257000.0,False,4087,2022-03-22 11:14:17,-600,"@usuario @usuario Ok ok Es que no imaginas cuanto hate he recibido por poder dar follow de inmediato,twitter no me lo permite",1,1,0,es,NEG,others,['NEU']
3347,5855,1647961807000.0,False,4087,2022-03-22 09:10:07,-600,@usuario Gracias a tí  emoji cara guiñando el ojo emoji,1,0,1,es,POS,joy,['NEU']
3348,5855,1647961575000.0,False,4087,2022-03-22 09:06:15,-600,"@usuario Ahora resulta que si no eres mediocre, eres clasista Son idiotas más bien",4,1,1,es,NEG,anger,['NEU']
3349,5855,1647961461000.0,False,4087,2022-03-22 09:04:21,-600,@usuario @usuario @usuario @usuario @usuario @usuario  url,0,0,0,es,NEU,others,['NEU']
3350,5855,1647961321000.0,False,4087,2022-03-22 09:02:01,-600,@usuario Igualmente para tí  emoji cara guiñando el ojo emoji,1,0,0,es,POS,joy,['NEU']
3351,5855,1647960676000.0,False,4087,2022-03-22 08:51:16,-600,"@usuario Seguía a más de los que me seguían a mí, no tengo egos Bonito día  url",0,1,0,es,POS,others,['NEU']
3352,5855,1647960541000.0,False,4087,2022-03-22 08:49:01,-600,"@usuario @usuario Jjaja no inventen, ""influencer"" Cambié mi num de Cel y olvidé la contraseña te twitter y no la puede recuperar por wey, tuve suerte con mi publicación y twitter me restringe seguir a todos con rapidez En fin, cada quien sus egos",1,0,0,es,NEG,anger,['NEU']
3353,5855,1647960028000.0,False,4087,2022-03-22 08:40:28,-600,@usuario Muchas gracias!!,1,1,0,es,POS,joy,['NEU']
3354,5855,1647959530000.0,False,4087,2022-03-22 08:32:10,-600,"@usuario @usuario Es curioso que digan eso, cuando a los dos los estoy siguiendo... En fin",2,2,0,es,NEG,others,['NEU']
3355,5855,1647959303000.0,False,4087,2022-03-22 08:28:23,-600,"@usuario Pues ojalá fuera frase clásica, después de seguir a muchos twitter te restringe, pero ya pude seguirte",0,0,0,es,NEU,others,['NEU']
3356,5855,1647923100000.0,False,4087,2022-03-21 22:25:00,-600,@usuario Con gusto te seguiré en cuanto twitter me deje te regreso el follow,1,0,0,es,POS,others,['NEU']
3357,5855,1647921447000.0,False,4087,2022-03-21 21:57:27,-600,@usuario Gracias! En cuanto twitter me deje te regreso el follow,0,0,0,es,POS,others,['NEU']
3358,5855,1647921120000.0,False,4087,2022-03-21 21:52:00,-600,"@usuario Muchas gracias, en cuanto twitter me deje te regreso el follow  emoji cara guiñando el ojo emoji",1,0,0,es,POS,others,['NEU']
3359,5855,1647921072000.0,False,4087,2022-03-21 21:51:12,-600,"No, no lo entienden, les gana el resentimiento y la mediocridad",19,1,6,es,NEG,anger,['NEU']
3360,5855,1647920976000.0,False,4087,2022-03-21 21:49:36,-600,"@usuario Los que se dicen ""amar"" a México, como tú, lo que aman es lo mediocre, aman adorar a un amo, aman arrastrarse y quedarse sin dignidad con tal de ganar un hueso, se dicen amar a México, pero aplauden la ineptitud, la negligencia, la corrupción Un gramo de madre por favor",3,0,1,es,NEG,anger,['NEU']
3361,5855,1647919967000.0,False,4087,2022-03-21 21:32:47,-600,"@usuario @usuario Hoy me dejó seguir solo como a 40,pero prometo regresar el follow a todos y mil gracias por su apoyo.",1,0,0,es,POS,joy,['NEU']
3362,5855,1647918320000.0,False,4087,2022-03-21 21:05:20,-600,"@usuario Una disculpa, en cuanto twitter me lo permita, los seguiré a todos  emoji cara guiñando el ojo emoji",0,0,0,es,NEU,others,['NEU']
3363,5855,1647918060000.0,False,4087,2022-03-21 21:01:00,-600,@usuario No lo estás!! Y menos aún si estamos unidos,0,0,0,es,NEG,joy,['NEU']
3364,5855,1647909553000.0,False,4087,2022-03-21 18:39:13,-600,"@usuario Es sarcasmo y burla, hubo puestos de comida en el suelo, venta de souvenirs  emoji cara con ojos en blanco emoji",1,2,0,es,NEG,anger,['NEU']
3365,5855,1647909470000.0,False,4087,2022-03-21 18:37:50,-600,@usuario Más bien  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,0,0,0,es,NEU,others,['NEU']
3366,5855,1647909449000.0,False,4087,2022-03-21 18:37:29,-600,@usuario Hola! En cuanto twitter me deje te regreso el follow  emoji cara guiñando el ojo emoji,1,0,0,es,NEU,others,['NEU']
3367,5855,1647909431000.0,False,4087,2022-03-21 18:37:11,-600,@usuario Mediocre como todo en éste gobierno,1,0,0,es,NEG,anger,['NEU']
3368,5855,1647906643000.0,False,4087,2022-03-21 17:50:43,-600,@usuario Muchas gracias Sólo deja que twitter me deje te regreso el follow,0,1,0,es,POS,others,['NEU']
3369,5855,1647906599000.0,False,4087,2022-03-21 17:49:59,-600,"@usuario Con todo gusto, sólo deja que twitter me deje te regreso el follow  emoji cara guiñando el ojo emoji",0,0,0,es,NEU,others,['NEU']
3370,5855,1647905368000.0,False,4087,2022-03-21 17:29:28,-600,El AIFA será considerado Pueblo Mágico  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,55,7,4,es,NEU,others,['NEU']
3371,5855,1647905191000.0,False,4087,2022-03-21 17:26:31,-600,@usuario Hola En cuanto twitter me deje te regreso el follow  emoji cara guiñando el ojo emoji,1,1,0,es,NEU,others,['NEU']
3372,5855,1647905171000.0,False,4087,2022-03-21 17:26:11,-600,@usuario Lindo día,2,1,0,es,POS,joy,['NEU']
3373,5855,1647905125000.0,False,4087,2022-03-21 17:25:25,-600,"@usuario Ahora sólo faltan las certificaciones, las vialidades, la infraestructura comercial, que en verdad sea internacional y no regional, etc, por lo demás ya está terminado",6,0,1,es,NEU,others,['NEU']
3374,5855,1647904980000.0,False,4087,2022-03-21 17:23:00,-600,¿Porqué la gente no llegó al aifa en el tren qué una vez fué López? ¿A poco fué un montaje?  emoji cara con ojos en blanco emoji,75,4,25,es,NEG,others,['NEU']
3375,5855,1647904752000.0,False,4087,2022-03-21 17:19:12,-600,@usuario Cuenta con él en cuanto twitter me deje  emoji cara guiñando el ojo emoji,1,1,0,es,NEU,others,['NEU']
3376,5855,1647904638000.0,False,4087,2022-03-21 17:17:18,-600,"@usuario En eso tienes razón regenta, representa la mediocridad, el capricho de cancelar un HUB por uno regional, mucho circo, obra inconclusa, sin vialidades, sin certificaciones, sin infraestructura, etc. Así es, es su esencia",7,0,1,es,NEG,anger,['NEU']
3377,5855,1647904156000.0,False,4087,2022-03-21 17:09:16,-600,@usuario Aeropuerto pueblo mágico,2,0,0,es,POS,joy,['NEU']
3378,5855,1647903796000.0,False,4087,2022-03-21 17:03:16,-600,@usuario Historias chairas presenta...,1,0,0,es,NEU,others,['NEU']
3379,5855,1647902822000.0,False,4087,2022-03-21 16:47:02,-600,Pequeños detalles nomás  emoji cara con ojos en blanco emoji,19,0,7,es,NEU,others,['NEU']
3380,5855,1647902787000.0,False,4087,2022-03-21 16:46:27,-600,"@usuario @usuario Sí se pudo! Cancelar un HUB para hacer uno regional Mentalidad de mediocres, pero con mucho show para el pueblo bueno Patético",5,0,2,es,NEG,anger,['NEU']
3381,5855,1647902473000.0,False,4087,2022-03-21 16:41:13,-600,@usuario Culto a la personalidad Patético,2,0,0,es,NEG,anger,['NEU']
3382,5855,1647902430000.0,False,4087,2022-03-21 16:40:30,-600,@usuario @usuario @usuario Con cara de deja que lleguemos a la casa  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,0,0,0,es,NEU,others,['NEU']
3383,5855,1647902385000.0,False,4087,2022-03-21 16:39:45,-600,@usuario Jjaja mirada de deja que lleguemos al palacio  emoji cara gritando de miedo emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,0,0,0,es,NEU,others,['NEU']
3384,5855,1647902352000.0,False,4087,2022-03-21 16:39:12,-600,@usuario Sólo deja que twitter me lo permita  url,0,0,0,es,NEU,others,['NEU']
3385,5855,1647902328000.0,False,4087,2022-03-21 16:38:48,-600,@usuario @usuario Gracias En cuanto twitter me deje te regreso el follow,1,0,0,es,POS,others,['NEU']
3386,5855,1647902306000.0,False,4087,2022-03-21 16:38:26,-600,@usuario En cuanto twitter me deje te regreso el follow!  url,3,0,0,es,NEU,others,['NEU']
3387,5855,1647899716000.0,False,4087,2022-03-21 15:55:16,-600,@usuario Jjaja es lo que  hay,1,1,0,es,NEG,others,['NEU']
3388,5855,1647899690000.0,False,4087,2022-03-21 15:54:50,-600,"@usuario Así es, muchas gracias! En cuanto twitter me deje te regreso el follow  emoji cara guiñando el ojo emoji",1,0,0,es,POS,joy,['NEU']
3389,5855,1647899664000.0,False,4087,2022-03-21 15:54:24,-600,@usuario La cara de Beatriz es lo máximo  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,1,1,0,es,NEU,joy,['NEU']
3390,5855,1647898411000.0,False,4087,2022-03-21 15:33:31,-600,@usuario Hola! En cuanto twitter me deje te regreso el follow  emoji cara guiñando el ojo emoji,1,0,0,es,NEU,others,['NEU']
3391,5855,1647898387000.0,False,4087,2022-03-21 15:33:07,-600,@usuario Hola! En cuanto twitter me deje te regreso el follow  emoji cara llorando de risa emoji,1,0,0,es,NEU,others,['NEU']
3392,5855,1647898321000.0,False,4087,2022-03-21 15:32:01,-600,@usuario Jjaja la cara que hicieron no tiene pierde  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,2,0,0,es,NEU,others,['NEU']
3393,5855,1647896645000.0,False,4087,2022-03-21 15:04:05,-600,emoji cara llorando de risa emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji,28,4,11,es,NEU,others,['NEU']
3394,5855,1647896549000.0,False,4087,2022-03-21 15:02:29,-600,@usuario @usuario En cuanto twitter me deje te regreso el follow  emoji cara guiñando el ojo emoji,2,1,0,es,NEU,others,['NEU']
3395,5855,1647896519000.0,False,4087,2022-03-21 15:01:59,-600,"@usuario Ojalá hubiera perdido mi cuenta por eso, yo cambié mi num de celular y olvidé la contraseña, obvio no puedo recuperarla En cuanto twitter me lo permita te regreso el follow",1,1,0,es,NEG,others,['NEU']
3396,5855,1647892468000.0,False,4087,2022-03-21 13:54:28,-600,"@usuario Wow!! Ayer comencé de 0 y twitter no me deja seguir a más, pero bueno...  emoji cara con ojos en blanco emoji  No me interesa pelear y mucho menos entre quienes deberíamos estar unidos Te dejo el screen cuando intenté seguirte a tí  url",0,0,0,es,NEG,others,['NEU']
3397,5855,1647891104000.0,False,4087,2022-03-21 13:31:44,-600,"@usuario Twitter no me permite seguir más por el momento En cuanto pueda, con gusto te sigo  url",0,0,0,es,NEU,others,['NEU']
3398,5855,1647891043000.0,False,4087,2022-03-21 13:30:43,-600,@usuario En mi cuenta anterior tenía más seguidos que seguidores... En fin  url,0,0,0,es,NEG,others,['NEU']
3399,5855,1647885898000.0,False,4087,2022-03-21 12:04:58,-600,Llévelo llévelo bara bara,44,4,23,es,NEU,others,['NEU']
3400,5855,1647883540000.0,False,4087,2022-03-21 11:25:40,-600,"Me ha hecho el día ver que amanecí con tantos seguidores  emoji cara gritando de miedo emoji  Prometo seguir a todos, en cuanto twitter me deje Muchas gracias a todos!  emoji cara lanzando un beso emoji   url",31,1,6,es,POS,joy,['NEU']
3401,5855,1647883348000.0,False,4087,2022-03-21 11:22:28,-600,@usuario @usuario En cuanto twitter me deje los sigo a todos  url,0,0,0,es,NEU,others,['NEU']
3402,5855,1647882702000.0,False,4087,2022-03-21 11:11:42,-600,"@usuario Hablando de la corrupción del NAIM, ¿Ya tienen a los corruptos en la cárcel o bajo proceso? Luego porque las pendejean  emoji cara con ojos en blanco emoji",7,1,3,es,NEG,anger,['NEU']
3403,5855,1647882131000.0,False,4087,2022-03-21 11:02:11,-600,"@usuario En cuanto twitter me deje, con gusto lo haré  url",0,0,0,es,POS,others,['NEU']
3404,5855,1647880978000.0,False,4087,2022-03-21 10:42:58,-600,"@usuario @usuario En cuanto pueda, lo haré  emoji cara guiñando el ojo emoji   url",2,0,0,es,NEU,others,['NEU']
3405,5855,1647880931000.0,False,4087,2022-03-21 10:42:11,-600,"@usuario En cuanto twitter me deje, con todo gusto lo haré  emoji cara guiñando el ojo emoji   url",1,0,0,es,POS,others,['NEU']
3406,5855,1647880839000.0,False,4087,2022-03-21 10:40:39,-600,"@usuario Muchas gracias, en cuanto twitter me teje te regreso el follow  url",0,0,0,es,POS,others,['NEU']
3407,5855,1647880660000.0,False,4087,2022-03-21 10:37:40,-600,"@usuario @usuario ¿Siempre aplico la misma? Creo que me confundes, es la primera vez que pierdo mi cuenta En mi cuenta anterior seguía a mas de los que me seguían a mí  emoji cara con ojos en blanco emoji   url",1,1,0,es,NEG,others,['NEU']
3408,5855,1647880343000.0,False,4087,2022-03-21 10:32:23,-600,"@usuario Tranquilo, no puedo seguir a más  url",0,0,0,es,NEU,others,['NEU']
3409,5855,1647880175000.0,False,4087,2022-03-21 10:29:35,-600,"@usuario Mil gracias, en cuanto twitter me deje te regreso el follow  url",0,0,0,es,POS,others,['NEU']
3410,5855,1647880079000.0,False,4087,2022-03-21 10:27:59,-600,"@usuario @usuario No es porque no quiera, es porque twitter no me deja seguir a más por el momento. En cuanto me deje lo haré  url",1,1,0,es,NEU,others,['NEU']
3411,5855,1647879939000.0,False,4087,2022-03-21 10:25:39,-600,@usuario @usuario En cuanto twitter me deje te doy follow,1,0,0,es,NEU,others,['NEU']
3412,5855,1647879481000.0,False,4087,2022-03-21 10:18:01,-600,"@usuario Ayer abrí mi cuenta nueva, y no puedo seguir a más  url",0,0,0,es,NEG,others,['NEU']
3413,5855,1647879399000.0,False,4087,2022-03-21 10:16:39,-600,"@usuario En cuanto twitter me deje, tranquilo  emoji cara con ojos en blanco emoji  emoji cara llorando de risa emoji  emoji cara llorando de risa emoji   url",0,0,0,es,NEU,others,['NEU']
3414,5855,1647840497000.0,False,4087,2022-03-20 23:28:17,-600,Las posturas radicales son igual de dañinas y siempre tienden a encontrarse en un punto,44,0,7,es,NEG,others,['NEU']
3415,5855,1647834117000.0,False,4087,2022-03-20 21:41:57,-600,"Twitter no me permite mas follows por hoy, pero mañana sigo a todos los que me están apoyando! Son lo máximo fifís aspiracionistas  emoji cara lanzando un beso emoji",113,15,11,es,NEU,joy,['NEU']
3416,5855,1647833840000.0,False,4087,2022-03-20 21:37:20,-600,@usuario Gracias  emoji cara guiñando el ojo emoji,1,0,0,es,POS,joy,['NEU']
3417,5855,1647833817000.0,False,4087,2022-03-20 21:36:57,-600,@usuario Wow mil gracias  emoji cara guiñando el ojo emoji,1,1,0,es,POS,joy,['NEU']
3418,5855,1647832869000.0,False,4087,2022-03-20 21:21:09,-600,"@usuario @usuario Mínimo yo sí tengo el valor de poner mi foto y nombre, pobre chairo necesitado de atención",2,3,0,es,NEG,anger,['NEU']
3419,5855,1647832742000.0,False,4087,2022-03-20 21:19:02,-600,@usuario Obvio que sí  emoji cara guiñando el ojo emoji,1,0,0,es,NEU,others,['NEU']
3420,5855,1647832652000.0,False,4087,2022-03-20 21:17:32,-600,@usuario @usuario Mil gracias  emoji cara guiñando el ojo emoji,0,0,0,es,POS,joy,['NEU']
3421,5855,1647832548000.0,False,4087,2022-03-20 21:15:48,-600,"@usuario ¿Y qué haces aquí, eres masoquista o necesitas atención?",0,1,0,es,NEG,others,['NEU']
3422,5855,1647828936000.0,False,4087,2022-03-20 20:15:36,-600,@usuario @usuario Mil gracias  emoji cara guiñando el ojo emoji,1,0,0,es,POS,joy,['NEU']
3423,5855,1647828897000.0,False,4087,2022-03-20 20:14:57,-600,"@usuario Mil gracias, eres un amor  emoji cara lanzando un beso emoji",3,2,1,es,POS,joy,['NEU']
3424,5855,1647828762000.0,False,4087,2022-03-20 20:12:42,-600,@usuario @usuario Por favor yo también perdí mi cuenta  emoji cara de por favor emoji  emoji cara de por favor emoji  emoji cara de por favor emoji  Sigo a todos los que me sigan Aiuuuida!,19,8,5,es,NEU,others,['NEU']
3425,5855,1647828546000.0,False,4087,2022-03-20 20:09:06,-600,@usuario @usuario Mil gracias  emoji cara guiñando el ojo emoji,1,1,0,es,POS,joy,['NEU']
3426,5855,1647828521000.0,False,4087,2022-03-20 20:08:41,-600,@usuario ¿En órden alfabético o por orden de aparición los calificativos?,0,0,0,es,NEU,others,['NEU']
3427,5855,1647828381000.0,False,4087,2022-03-20 20:06:21,-600,"@usuario @usuario Cuando el referente es López, que no sabe llenar un cheque, pues entonces sí, cualquiera podría, hasta tú patricia, el modo víctima y el pretexto de ser mujer ya lo entendiste a la perfección",0,0,0,es,NEG,others,['hateful']
3428,5855,1647827039000.0,False,4087,2022-03-20 19:43:59,-600,"@usuario Pues yo no soy nueva, pero perdí por wey mi cuenta anterior, ayúdenme a recuperarla  emoji cara de por favor emoji  Chairos ALV con zapatitos de ballet  emoji cara guiñando el ojo emoji",8,1,1,es,NEG,others,['NEU']
3429,5855,1647826894000.0,False,4087,2022-03-20 19:41:34,-600,@usuario @usuario Mil gracias  emoji cara guiñando el ojo emoji,0,1,0,es,POS,joy,['NEU']
3430,5855,1647826727000.0,False,4087,2022-03-20 19:38:47,-600,@usuario Pues vivo en Tijuana y cuesta más caro el uber a Santa Lucía que el boleto de avión para acá Así que tú dirás... Zoquete propagandista,2,0,0,es,NEG,anger,['NEU']
3431,5855,1647826593000.0,False,4087,2022-03-20 19:36:33,-600,"A ver si es cierto que los anti López somos unidos Perdí mi cuenta anterior, ayúdenme a recuperar seguidores  emoji cara guiñando el ojo emoji",4222,631,1088,es,NEU,others,['NEU']
3432,5855,1647826514000.0,False,4087,2022-03-20 19:35:14,-600,@usuario Gracias  emoji cara guiñando el ojo emoji,1,1,0,es,POS,joy,['NEU']
3433,5855,1647826397000.0,False,4087,2022-03-20 19:33:17,-600,@usuario @usuario Mil gracias  emoji cara guiñando el ojo emoji,1,0,0,es,POS,joy,['NEU']
3434,5855,1647826379000.0,False,4087,2022-03-20 19:32:59,-600,@usuario @usuario Mil gracias  emoji cara guiñando el ojo emoji,1,1,0,es,POS,joy,['NEU']
